18.0,664.0
up
666.0,648.0
668.0,652.0
650.0,650.0
626.0,712.0
620.0,702.0
623.0,695.0
624.0,689.0
622.0,682.0
628.0,682.0
629.0,672.0
642.0,672.0
626.0,667.0
634.0,667.0
618.0,664.0
691.0,649.0
666.0,648.0
668.0,652.0
626.0,670.0
642.0,671.0
629.0,665.0
636.0,667.0
626.0,665.0
630.0,669.0
623.0,667.0
626.0,665.0
623.0,661.0
623.0,661.0
629.0,665.0
619.0,660.0
637.0,655.0
624.0,650.0
637.0,652.0
624.0,652.0
635.0,658.0
616.0,657.0
632.0,657.0
616.0,666.0
625.0,668.0
613.0,666.0
624.0,666.0
616.0,664.0
623.0,663.0
571.0,672.0
469.0,696.0
blink
505.0,681.0
552.0,672.0
635.0,645.0
728.0,633.0
721.0,632.0
709.0,639.0
683.0,641.0
683.0,647.0
664.0,648.0
670.0,650.0
649.0,649.0
660.0,650.0
641.0,652.0
650.0,656.0
638.0,654.0
639.0,653.0
631.0,652.0
626.0,670.0
624.0,669.0
622.0,668.0
624.0,669.0
617.0,666.0
629.0,665.0
620.0,662.0
634.0,662.0
624.0,660.0
638.0,660.0
624.0,657.0
631.0,660.0
427.0,668.0
blink
592.0,648.0
720.0,642.0
703.0,645.0
696.0,647.0
679.0,650.0
671.0,653.0
666.0,651.0
659.0,650.0
660.0,650.0
643.0,652.0
652.0,654.0
634.0,654.0
645.0,658.0
628.0,656.0
641.0,658.0
554.0,725.0
488.0,795.0
512.0,800.0
575.0,775.0
595.0,748.0
619.0,729.0
614.0,717.0
708.0,592.0
down
740.0,538.0
703.0,561.0
689.0,579.0
671.0,591.0
663.0,608.0
649.0,614.0
658.0,626.0
646.0,632.0
651.0,638.0
637.0,639.0
643.0,644.0
622.0,645.0
636.0,648.0
626.0,650.0
633.0,652.0
616.0,653.0
626.0,657.0
622.0,659.0
582.0,703.0
537.0,777.0
up
592.0,774.0
603.0,744.0
622.0,731.0
618.0,711.0
709.0,578.0
698.0,557.0
686.0,577.0
661.0,589.0
666.0,596.0
647.0,607.0
651.0,616.0
632.0,623.0
641.0,630.0
631.0,633.0
630.0,640.0
626.0,644.0
631.0,647.0
622.0,646.0
618.0,649.0
620.0,653.0
617.0,652.0
608.0,683.0
508.0,758.0
up
554.0,781.0
594.0,754.0
585.0,734.0
600.0,726.0
684.0,586.0
698.0,569.0
664.0,582.0
658.0,594.0
656.0,596.0
653.0,606.0
642.0,615.0
641.0,627.0
640.0,628.0
634.0,634.0
637.0,641.0
624.0,643.0
632.0,651.0
620.0,649.0
634.0,652.0
622.0,653.0
638.0,656.0
626.0,656.0
642.0,657.0
611.0,674.0
524.0,739.0
blink
534.0,776.0
560.0,751.0
580.0,736.0
584.0,723.0
686.0,606.0
737.0,568.0
696.0,589.0
684.0,599.0
664.0,603.0
675.0,618.0
658.0,620.0
662.0,630.0
638.0,636.0
654.0,639.0
637.0,643.0
643.0,650.0
628.0,648.0
641.0,653.0
626.0,653.0
633.0,655.0
627.0,655.0
628.0,658.0
621.0,625.0
576.0,558.0
right
580.0,538.0
590.0,559.0
611.0,583.0
609.0,595.0
697.0,695.0
694.0,736.0
674.0,731.0
643.0,718.0
645.0,710.0
636.0,696.0
648.0,692.0
634.0,687.0
640.0,686.0
627.0,678.0
629.0,677.0
622.0,675.0
614.0,682.0
612.0,680.0
614.0,675.0
621.0,673.0
615.0,672.0
621.0,670.0
611.0,671.0
629.0,646.0
615.0,645.0
629.0,650.0
619.0,650.0
634.0,658.0
625.0,648.0
634.0,653.0
627.0,654.0
630.0,653.0
625.0,650.0
626.0,652.0
627.0,657.0
624.0,659.0
630.0,660.0
627.0,659.0
632.0,659.0
628.0,672.0
636.0,691.0
620.0,681.0
636.0,679.0
622.0,672.0
635.0,672.0
622.0,663.0
631.0,666.0
623.0,660.0
633.0,664.0
623.0,660.0
635.0,664.0
602.0,660.0
616.0,661.0
619.0,660.0
614.0,658.0
622.0,659.0
627.0,670.0
633.0,674.0
619.0,675.0
630.0,684.0
609.0,681.0
571.0,670.0
579.0,665.0
600.0,669.0
589.0,664.0
604.0,666.0
595.0,665.0
608.0,668.0
604.0,666.0
613.0,670.0
611.0,668.0
614.0,668.0
614.0,667.0
615.0,665.0
624.0,668.0
619.0,665.0
628.0,669.0
616.0,663.0
633.0,660.0
634.0,653.0
627.0,716.0
596.0,755.0
left
586.0,774.0
596.0,750.0
620.0,733.0
678.0,646.0
742.0,584.0
701.0,596.0
689.0,605.0
674.0,615.0
667.0,623.0
667.0,628.0
657.0,631.0
654.0,636.0
640.0,637.0
643.0,642.0
629.0,641.0
640.0,650.0
629.0,648.0
639.0,651.0
621.0,636.0
577.0,571.0
right
561.0,525.0
571.0,520.0
575.0,531.0
595.0,560.0
600.0,578.0
688.0,694.0
704.0,771.0
668.0,751.0
661.0,734.0
654.0,723.0
664.0,711.0
646.0,698.0
656.0,695.0
637.0,686.0
649.0,686.0
633.0,680.0
639.0,675.0
626.0,674.0
628.0,674.0
457.0,676.0
blink
500.0,685.0
531.0,678.0
550.0,669.0
566.0,666.0
571.0,663.0
706.0,641.0
751.0,641.0
718.0,644.0
712.0,651.0
693.0,651.0
709.0,660.0
688.0,658.0
690.0,656.0
666.0,653.0
663.0,655.0
644.0,657.0
652.0,658.0
633.0,655.0
640.0,658.0
637.0,656.0
641.0,659.0
576.0,665.0
497.0,673.0
blink
542.0,657.0
571.0,656.0
577.0,656.0
600.0,655.0
594.0,656.0
614.0,656.0
703.0,654.0
716.0,661.0
684.0,660.0
686.0,665.0
689.0,657.0
693.0,659.0
674.0,658.0
674.0,659.0
662.0,659.0
657.0,658.0
651.0,659.0
647.0,661.0
639.0,661.0
634.0,659.0
640.0,661.0
634.0,659.0
638.0,659.0
626.0,658.0
541.0,677.0
blink
571.0,673.0
583.0,671.0
607.0,668.0
602.0,664.0
616.0,664.0
660.0,650.0
700.0,642.0
677.0,649.0
668.0,649.0
661.0,653.0
667.0,651.0
668.0,654.0
655.0,657.0
656.0,657.0
638.0,659.0
646.0,660.0
631.0,656.0
638.0,656.0
624.0,657.0
639.0,657.0
625.0,656.0
636.0,659.0
624.0,659.0
630.0,660.0
624.0,656.0
620.0,657.0
619.0,655.0
625.0,655.0
626.0,660.0
592.0,661.0
513.0,681.0
blink
566.0,679.0
571.0,674.0
599.0,675.0
597.0,665.0
619.0,666.0
667.0,655.0
729.0,646.0
700.0,648.0
697.0,651.0
675.0,650.0
684.0,651.0
671.0,652.0
670.0,659.0
656.0,657.0
652.0,656.0
645.0,654.0
631.0,654.0
638.0,660.0
629.0,656.0
640.0,660.0
652.0,644.0
669.0,637.0
652.0,638.0
657.0,658.0
629.0,665.0
628.0,667.0
616.0,665.0
617.0,667.0
607.0,663.0
621.0,664.0
622.0,664.0
627.0,664.0
643.0,652.0
644.0,641.0
641.0,645.0
627.0,660.0
609.0,674.0
601.0,667.0
613.0,670.0
606.0,666.0
627.0,667.0
619.0,663.0
627.0,669.0
614.0,662.0
629.0,665.0
617.0,666.0
629.0,666.0
618.0,662.0
626.0,664.0
624.0,663.0
630.0,664.0
623.0,663.0
674.0,666.0
687.0,661.0
down
678.0,660.0
677.0,661.0
651.0,659.0
649.0,657.0
627.0,661.0
641.0,660.0
628.0,658.0
629.0,663.0
588.0,656.0
606.0,660.0
592.0,660.0
650.0,665.0
657.0,663.0
655.0,663.0
645.0,662.0
640.0,664.0
634.0,670.0
633.0,667.0
641.0,670.0
667.0,670.0
662.0,669.0
648.0,665.0
657.0,666.0
539.0,649.0
up
554.0,654.0
577.0,655.0
568.0,655.0
609.0,651.0
601.0,652.0
616.0,657.0
611.0,652.0
624.0,656.0
622.0,656.0
624.0,657.0
624.0,657.0
627.0,658.0
632.0,659.0
626.0,659.0
635.0,658.0
623.0,662.0
633.0,659.0
620.0,656.0
632.0,658.0
621.0,656.0
634.0,658.0
618.0,659.0
632.0,663.0
623.0,660.0
516.0,670.0
blink
490.0,690.0
521.0,680.0
552.0,680.0
573.0,677.0
582.0,671.0
704.0,643.0
743.0,633.0
720.0,642.0
696.0,640.0
701.0,647.0
686.0,649.0
690.0,653.0
670.0,653.0
678.0,657.0
656.0,655.0
659.0,657.0
648.0,651.0
653.0,657.0
639.0,657.0
645.0,660.0
636.0,659.0
632.0,657.0
632.0,657.0
628.0,656.0
635.0,660.0
624.0,657.0
527.0,671.0
blink
563.0,664.0
569.0,664.0
595.0,664.0
586.0,661.0
601.0,662.0
674.0,653.0
699.0,656.0
672.0,657.0
673.0,658.0
678.0,649.0
677.0,654.0
664.0,657.0
659.0,659.0
655.0,659.0
653.0,662.0
656.0,670.0
647.0,671.0
651.0,678.0
544.0,651.0
576.0,656.0
577.0,659.0
597.0,663.0
586.0,668.0
607.0,670.0
600.0,671.0
615.0,671.0
601.0,669.0
614.0,668.0
610.0,664.0
617.0,665.0
619.0,666.0
621.0,664.0
622.0,666.0
620.0,665.0
626.0,664.0
601.0,666.0
529.0,673.0
up
599.0,662.0
603.0,656.0
627.0,658.0
618.0,655.0
630.0,655.0
647.0,655.0
726.0,653.0
694.0,653.0
687.0,657.0
687.0,652.0
700.0,653.0
684.0,651.0
675.0,654.0
666.0,655.0
659.0,657.0
659.0,653.0
648.0,652.0
655.0,655.0
640.0,655.0
649.0,657.0
632.0,653.0
642.0,657.0
621.0,653.0
555.0,649.0
up
590.0,651.0
590.0,651.0
605.0,654.0
607.0,656.0
625.0,658.0
629.0,656.0
636.0,659.0
644.0,659.0
697.0,660.0
677.0,662.0
659.0,659.0
658.0,666.0
644.0,664.0
654.0,665.0
637.0,662.0
650.0,663.0
632.0,660.0
641.0,664.0
582.0,662.0
561.0,660.0
563.0,661.0
586.0,660.0
590.0,658.0
588.0,655.0
598.0,651.0
620.0,650.0
622.0,650.0
623.0,657.0
627.0,659.0
621.0,658.0
635.0,660.0
683.0,664.0
down
699.0,670.0
668.0,667.0
670.0,668.0
648.0,664.0
657.0,665.0
651.0,659.0
657.0,665.0
639.0,662.0
649.0,659.0
639.0,656.0
642.0,661.0
638.0,660.0
638.0,659.0
634.0,660.0
630.0,658.0
634.0,661.0
626.0,658.0
540.0,659.0
549.0,648.0
574.0,654.0
572.0,652.0
608.0,656.0
546.0,668.0
up
559.0,668.0
594.0,667.0
598.0,663.0
617.0,666.0
616.0,663.0
614.0,661.0
679.0,657.0
736.0,655.0
725.0,657.0
702.0,657.0
693.0,657.0
677.0,656.0
687.0,659.0
664.0,657.0
670.0,661.0
650.0,660.0
656.0,660.0
644.0,659.0
654.0,659.0
638.0,657.0
647.0,660.0
631.0,659.0
638.0,659.0
629.0,657.0
632.0,661.0
503.0,670.0
blink
525.0,665.0
563.0,660.0
594.0,660.0
600.0,656.0
619.0,657.0
607.0,656.0
692.0,653.0
700.0,651.0
694.0,655.0
670.0,655.0
673.0,661.0
670.0,653.0
672.0,659.0
659.0,659.0
659.0,659.0
647.0,661.0
647.0,662.0
642.0,659.0
637.0,660.0
644.0,660.0
637.0,657.0
640.0,658.0
626.0,657.0
636.0,659.0
623.0,656.0
567.0,662.0
526.0,650.0
up
578.0,648.0
609.0,653.0
606.0,651.0
628.0,655.0
619.0,653.0
670.0,670.0
683.0,661.0
668.0,664.0
658.0,662.0
654.0,662.0
665.0,664.0
654.0,661.0
651.0,667.0
640.0,662.0
650.0,664.0
632.0,659.0
643.0,664.0
627.0,660.0
639.0,665.0
624.0,658.0
635.0,660.0
523.0,667.0
up
559.0,661.0
583.0,662.0
589.0,659.0
606.0,660.0
618.0,663.0
647.0,659.0
698.0,656.0
671.0,658.0
668.0,661.0
650.0,655.0
657.0,659.0
638.0,659.0
653.0,663.0
637.0,657.0
644.0,658.0
623.0,658.0
633.0,662.0
621.0,660.0
633.0,659.0
620.0,657.0
630.0,658.0
624.0,658.0
628.0,662.0
626.0,660.0
575.0,659.0
589.0,658.0
541.0,658.0
up
570.0,665.0
599.0,663.0
591.0,663.0
612.0,664.0
645.0,660.0
705.0,656.0
671.0,656.0
672.0,661.0
654.0,658.0
683.0,659.0
664.0,660.0
662.0,659.0
653.0,660.0
648.0,660.0
640.0,663.0
632.0,659.0
634.0,659.0
623.0,658.0
628.0,666.0
464.0,675.0
489.0,680.0
up
586.0,671.0
594.0,665.0
621.0,666.0
614.0,665.0
686.0,655.0
717.0,646.0
702.0,651.0
684.0,652.0
679.0,652.0
688.0,658.0
675.0,659.0
669.0,659.0
661.0,658.0
662.0,659.0
646.0,660.0
651.0,660.0
636.0,655.0
648.0,662.0
535.0,664.0
523.0,665.0
544.0,663.0
up
428.0,665.0
433.0,661.0
546.0,653.0
765.0,656.0
774.0,651.0
745.0,652.0
720.0,652.0
703.0,653.0
700.0,660.0
682.0,660.0
678.0,662.0
662.0,658.0
666.0,663.0
647.0,659.0
658.0,660.0
642.0,658.0
639.0,659.0
481.0,668.0
530.0,671.0
649.0,657.0
680.0,662.0
672.0,659.0
678.0,660.0
663.0,659.0
658.0,661.0
655.0,655.0
641.0,659.0
646.0,659.0
638.0,659.0
638.0,660.0
624.0,657.0
634.0,658.0
620.0,656.0
634.0,659.0
623.0,661.0
637.0,665.0
623.0,659.0
617.0,663.0
489.0,665.0
up
632.0,660.0
655.0,665.0
649.0,663.0
650.0,662.0
649.0,662.0
641.0,662.0
638.0,662.0
646.0,655.0
650.0,661.0
635.0,662.0
648.0,662.0
633.0,659.0
643.0,664.0
616.0,662.0
520.0,679.0
473.0,679.0
510.0,678.0
413.0,665.0
425.0,662.0
433.0,656.0
466.0,652.0
up
784.0,648.0
839.0,650.0
796.0,650.0
773.0,654.0
735.0,655.0
727.0,662.0
700.0,661.0
698.0,665.0
673.0,661.0
684.0,662.0
660.0,661.0
668.0,665.0
624.0,661.0
637.0,667.0
628.0,659.0
640.0,661.0
635.0,659.0
643.0,661.0
639.0,659.0
634.0,661.0
632.0,664.0
622.0,657.0
627.0,663.0
574.0,689.0
604.0,687.0
610.0,675.0
623.0,678.0
616.0,670.0
629.0,668.0
619.0,663.0
643.0,662.0
668.0,630.0
665.0,639.0
647.0,642.0
648.0,644.0
639.0,647.0
645.0,644.0
637.0,647.0
635.0,651.0
631.0,653.0
628.0,655.0
629.0,657.0
534.0,659.0
blink
388.0,666.0
473.0,671.0
685.0,665.0
750.0,663.0
719.0,660.0
719.0,659.0
694.0,661.0
704.0,657.0
683.0,655.0
681.0,659.0
664.0,653.0
657.0,659.0
652.0,656.0
646.0,658.0
645.0,661.0
639.0,658.0
640.0,658.0
630.0,658.0
639.0,660.0
627.0,659.0
583.0,664.0
469.0,654.0
blink
530.0,655.0
583.0,659.0
595.0,656.0
617.0,656.0
615.0,654.0
615.0,657.0
701.0,657.0
712.0,658.0
693.0,660.0
680.0,658.0
674.0,659.0
658.0,656.0
666.0,660.0
652.0,655.0
657.0,660.0
642.0,657.0
651.0,657.0
634.0,654.0
649.0,653.0
623.0,654.0
523.0,661.0
blink
557.0,657.0
574.0,658.0
596.0,658.0
603.0,656.0
614.0,655.0
617.0,659.0
623.0,656.0
660.0,651.0
728.0,651.0
709.0,658.0
686.0,656.0
689.0,659.0
666.0,656.0
675.0,660.0
654.0,660.0
664.0,661.0
643.0,660.0
652.0,662.0
638.0,662.0
645.0,662.0
630.0,659.0
637.0,660.0
631.0,660.0
631.0,656.0
632.0,657.0
627.0,660.0
603.0,683.0
608.0,680.0
624.0,679.0
616.0,671.0
633.0,672.0
621.0,672.0
634.0,671.0
621.0,670.0
627.0,659.0
613.0,658.0
626.0,662.0
616.0,657.0
660.0,658.0
641.0,659.0
647.0,661.0
638.0,657.0
642.0,642.0
640.0,646.0
637.0,650.0
640.0,652.0
628.0,651.0
638.0,661.0
623.0,655.0
624.0,661.0
604.0,656.0
619.0,661.0
611.0,659.0
631.0,657.0
571.0,653.0
512.0,666.0
up
568.0,668.0
576.0,662.0
587.0,665.0
630.0,654.0
703.0,642.0
692.0,647.0
683.0,649.0
674.0,650.0
674.0,651.0
677.0,652.0
661.0,650.0
665.0,655.0
643.0,654.0
651.0,658.0
633.0,652.0
646.0,656.0
629.0,657.0
548.0,665.0
503.0,663.0
549.0,662.0
484.0,665.0
blink
540.0,659.0
723.0,656.0
742.0,657.0
729.0,654.0
718.0,655.0
701.0,657.0
705.0,656.0
684.0,655.0
679.0,660.0
660.0,657.0
665.0,658.0
647.0,656.0
655.0,660.0
638.0,657.0
642.0,661.0
626.0,660.0
636.0,662.0
625.0,657.0
630.0,659.0
625.0,658.0
628.0,660.0
581.0,655.0
523.0,655.0
up
588.0,654.0
619.0,657.0
620.0,655.0
631.0,655.0
662.0,657.0
686.0,659.0
659.0,662.0
665.0,661.0
650.0,659.0
658.0,661.0
646.0,660.0
647.0,662.0
637.0,663.0
639.0,664.0
633.0,662.0
632.0,657.0
630.0,659.0
630.0,658.0
630.0,663.0
623.0,663.0
635.0,663.0
519.0,655.0
blink
395.0,637.0
478.0,637.0
663.0,672.0
766.0,672.0
734.0,669.0
728.0,668.0
701.0,665.0
710.0,669.0
687.0,668.0
683.0,666.0
668.0,669.0
662.0,666.0
655.0,665.0
651.0,663.0
646.0,670.0
585.0,592.0
583.0,529.0
595.0,537.0
622.0,560.0
623.0,578.0
641.0,593.0
right
636.0,618.0
701.0,745.0
664.0,757.0
661.0,744.0
643.0,731.0
650.0,718.0
638.0,711.0
640.0,700.0
630.0,690.0
629.0,687.0
628.0,683.0
629.0,680.0
631.0,677.0
625.0,671.0
631.0,673.0
617.0,669.0
629.0,666.0
620.0,667.0
630.0,667.0
619.0,662.0
633.0,664.0
620.0,662.0
606.0,629.0
557.0,545.0
up
595.0,538.0
614.0,563.0
616.0,578.0
642.0,634.0
685.0,759.0
658.0,757.0
652.0,743.0
640.0,725.0
643.0,716.0
632.0,710.0
644.0,702.0
631.0,696.0
639.0,692.0
624.0,681.0
635.0,682.0
623.0,676.0
636.0,676.0
625.0,669.0
636.0,669.0
627.0,666.0
634.0,666.0
630.0,663.0
632.0,662.0
634.0,662.0
628.0,658.0
630.0,656.0
623.0,657.0
630.0,663.0
621.0,660.0
631.0,665.0
620.0,657.0
629.0,662.0
617.0,663.0
631.0,664.0
616.0,658.0
631.0,660.0
618.0,659.0
634.0,653.0
574.0,578.0
right
588.0,519.0
593.0,509.0
614.0,541.0
621.0,562.0
623.0,582.0
654.0,644.0
686.0,758.0
667.0,756.0
642.0,738.0
648.0,735.0
644.0,726.0
654.0,716.0
637.0,702.0
647.0,697.0
629.0,691.0
639.0,688.0
624.0,682.0
633.0,674.0
627.0,669.0
621.0,693.0
537.0,768.0
up
559.0,767.0
588.0,743.0
606.0,725.0
608.0,714.0
632.0,688.0
707.0,574.0
698.0,580.0
668.0,589.0
671.0,606.0
661.0,605.0
672.0,617.0
646.0,624.0
655.0,629.0
638.0,632.0
646.0,637.0
635.0,639.0
642.0,643.0
634.0,645.0
634.0,651.0
631.0,653.0
570.0,614.0
539.0,572.0
up
595.0,589.0
599.0,599.0
616.0,611.0
677.0,700.0
699.0,719.0
666.0,710.0
670.0,703.0
649.0,693.0
660.0,690.0
644.0,683.0
656.0,683.0
644.0,678.0
646.0,675.0
636.0,673.0
632.0,673.0
631.0,669.0
626.0,668.0
633.0,667.0
627.0,662.0
637.0,664.0
626.0,663.0
595.0,721.0
535.0,787.0
up
581.0,758.0
605.0,740.0
602.0,721.0
620.0,715.0
612.0,700.0
699.0,570.0
682.0,568.0
670.0,586.0
656.0,596.0
661.0,598.0
654.0,611.0
648.0,617.0
649.0,624.0
637.0,631.0
641.0,638.0
630.0,639.0
636.0,646.0
624.0,646.0
635.0,650.0
618.0,652.0
589.0,605.0
586.0,607.0
613.0,620.0
605.0,624.0
612.0,635.0
606.0,636.0
611.0,644.0
608.0,643.0
608.0,649.0
618.0,620.0
618.0,559.0
right
626.0,573.0
621.0,587.0
628.0,607.0
616.0,616.0
632.0,627.0
618.0,625.0
626.0,635.0
610.0,639.0
621.0,644.0
606.0,647.0
620.0,650.0
641.0,753.0
643.0,749.0
632.0,732.0
636.0,720.0
626.0,713.0
630.0,704.0
621.0,696.0
600.0,687.0
617.0,686.0
554.0,688.0
up
621.0,706.0
631.0,701.0
577.0,692.0
574.0,690.0
627.0,680.0
658.0,676.0
648.0,670.0
661.0,669.0
649.0,666.0
671.0,665.0
666.0,664.0
662.0,664.0
644.0,662.0
649.0,658.0
644.0,661.0
650.0,657.0
649.0,656.0
639.0,654.0
647.0,658.0
633.0,656.0
645.0,661.0
635.0,656.0
645.0,662.0
631.0,657.0
619.0,658.0
611.0,653.0
622.0,661.0
614.0,657.0
625.0,657.0
597.0,658.0
597.0,663.0
601.0,659.0
612.0,661.0
619.0,658.0
603.0,665.0
619.0,664.0
621.0,661.0
629.0,666.0
625.0,662.0
642.0,658.0
628.0,659.0
644.0,668.0
633.0,668.0
647.0,665.0
604.0,663.0
571.0,670.0
578.0,683.0
647.0,658.0
626.0,654.0
626.0,651.0
681.0,636.0
down
676.0,643.0
669.0,644.0
662.0,648.0
657.0,655.0
651.0,654.0
653.0,654.0
636.0,653.0
649.0,653.0
639.0,655.0
653.0,663.0
642.0,664.0
653.0,667.0
637.0,666.0
651.0,664.0
640.0,657.0
581.0,682.0
593.0,678.0
614.0,673.0
622.0,665.0
618.0,663.0
617.0,668.0
616.0,661.0
622.0,659.0
618.0,655.0
629.0,657.0
623.0,653.0
637.0,651.0
623.0,650.0
643.0,651.0
630.0,663.0
643.0,665.0
620.0,656.0
625.0,661.0
621.0,657.0
635.0,661.0
629.0,655.0
635.0,654.0
636.0,650.0
636.0,649.0
629.0,650.0
617.0,648.0
623.0,648.0
623.0,649.0
637.0,652.0
624.0,649.0
638.0,654.0
609.0,651.0
596.0,652.0
620.0,651.0
650.0,659.0
642.0,660.0
652.0,670.0
614.0,666.0
618.0,640.0
682.0,646.0
down
683.0,647.0
679.0,643.0
669.0,647.0
664.0,651.0
653.0,655.0
659.0,654.0
655.0,642.0
654.0,650.0
638.0,649.0
646.0,653.0
637.0,656.0
674.0,665.0
651.0,664.0
658.0,673.0
639.0,660.0
646.0,664.0
634.0,662.0
639.0,664.0
631.0,661.0
634.0,665.0
630.0,660.0
627.0,665.0
627.0,666.0
624.0,664.0
632.0,668.0
620.0,663.0
635.0,668.0
620.0,667.0
633.0,667.0
619.0,667.0
632.0,666.0
664.0,635.0
689.0,622.0
down
664.0,628.0
670.0,633.0
650.0,636.0
598.0,684.0
576.0,691.0
591.0,687.0
597.0,682.0
